Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745827380277,,,,,,RealtimeData,,-0.629254 -8.34465E-07 -0.2368707,0 178.2708 0,0,False
1745827380300,,,,,,RealtimeData,,-0.6358016 -7.152557E-07 -0.2661079,0 178.2708 0,0,False
1745827380322,,,,,,RealtimeData,,-0.6423506 -8.34465E-07 -0.2957081,0 178.2708 0,0,False
1745827380333,,,,,,RealtimeData,,-0.6456135 -8.34465E-07 -0.3106112,0 178.2708 0,0,False
1745827380355,,,,,,RealtimeData,,-0.6521823 -8.34465E-07 -0.3407531,0 178.2708 0,0,False
1745827380377,,,,,,RealtimeData,,-0.6585451 -8.34465E-07 -0.3702969,0 178.2708 0,0,False
1745827380399,,,,,,RealtimeData,,-0.664906 -8.34465E-07 -0.4000996,0 178.2708 0,0,False
1745827380422,,,,,,RealtimeData,,-0.6711641 -7.152557E-07 -0.4296384,0 178.2708 0,0,False
1745827380433,,,,,,RealtimeData,,-0.6744345 -7.152557E-07 -0.4450706,0 178.2708 0,0,False
1745827380455,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380477,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380499,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380522,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380544,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380555,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380577,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380599,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
1745827380622,,,,,,RealtimeData,,-0.6806791 -7.152557E-07 -0.4744009,0 178.2708 0,0,False
