Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745821865346,,,,,,RealtimeData,,0.2159548 -5.960464E-07 0.2905423,0 180 0,0,False
1745821865368,,,,,,RealtimeData,,0.2269707 -5.960464E-07 0.2894886,0 180 0,0,False
1745821865390,,,,,,RealtimeData,,0.2375052 -5.960464E-07 0.2885057,0 180 0,0,False
1745821865401,,,,,,RealtimeData,,0.2425878 -5.960464E-07 0.2880754,0 180 0,0,False
1745821865424,,,,,,RealtimeData,,0.2529742 -5.960464E-07 0.2872334,0 180 0,0,False
1745821865447,,,,,,RealtimeData,,0.2629031 -5.960464E-07 0.2865348,0 180 0,0,False
1745821865468,,,,,,RealtimeData,,0.2724014 -5.960464E-07 0.2863611,0 180 0,0,False
1745821865490,,,,,,RealtimeData,,0.2810254 -5.960464E-07 0.2871675,0 180 0,0,False
1745821865501,,,,,,RealtimeData,,0.2851787 -5.960464E-07 0.2881957,0 180 0,0,False
1745821865524,,,,,,RealtimeData,,0.2938183 -5.960464E-07 0.291223,0 180 0,0,False
1745821865546,,,,,,RealtimeData,,0.3025659 -5.960464E-07 0.2948712,0 180 0,0,False
1745821865568,,,,,,RealtimeData,,0.3121127 -5.960464E-07 0.2998449,0 180 0,0,False
1745821865590,,,,,,RealtimeData,,0.323633 -5.960464E-07 0.3082446,0 180 0,0,False
1745821865601,,,,,,RealtimeData,,0.3297127 -5.960464E-07 0.3133576,0 180 0,0,False
1745821865623,,,,,,RealtimeData,,0.3430279 -5.960464E-07 0.3266407,0 180 0,0,False
1745821865646,,,,,,RealtimeData,,0.3574651 -5.960464E-07 0.342751,0 180 0,0,False
1745821865668,,,,,,RealtimeData,,0.3729958 -5.960464E-07 0.3610713,0 180 0,0,False
1745821865690,,,,,,RealtimeData,,0.3893888 -5.960464E-07 0.3806374,0 180 0,0,False
1745821865701,,,,,,RealtimeData,,0.3979018 -5.960464E-07 0.3906942,0 180 0,0,False
1745821865723,,,,,,RealtimeData,,0.4159277 -5.960464E-07 0.4117642,0 180 0,0,False
1745821865746,,,,,,RealtimeData,,0.4349712 -5.960464E-07 0.4340419,0 180 0,0,False
1745821865768,,,,,,RealtimeData,,0.455115 -5.960464E-07 0.4576771,0 180 0,0,False
1745821865790,,,,,,RealtimeData,,0.4769649 -5.960464E-07 0.4833047,0 180 0,0,False
1745821865801,,,,,,RealtimeData,,0.4885461 -5.960464E-07 0.496869,0 180 0,0,False
1745821865823,,,,,,RealtimeData,,0.5125284 -4.768372E-07 0.5251278,0 180 0,0,False
1745821865845,,,,,,RealtimeData,,0.5365666 -5.960464E-07 0.5536587,0 180 0,0,False
1745821865868,,,,,,RealtimeData,,0.5607591 -5.960464E-07 0.5825315,0 180 0,0,False
1745821865890,,,,,,RealtimeData,,0.5857006 -4.768372E-07 0.6124978,0 180 0,0,False
1745821865901,,,,,,RealtimeData,,0.5976949 -5.960464E-07 0.6269877,0 180 0,0,False
1745821865923,,,,,,RealtimeData,,0.6232972 -5.960464E-07 0.6582717,0 180 0,0,False
1745821865946,,,,,,RealtimeData,,0.6477654 -5.960464E-07 0.6886927,0 180 0,0,False
1745821865968,,,,,,RealtimeData,,0.6726732 -4.768372E-07 0.7204894,0 180 0,0,False
1745821865990,,,,,,RealtimeData,,0.6977333 -5.960464E-07 0.7535095,0 180 0,0,False
1745821866001,,,,,,RealtimeData,,0.7100402 -5.960464E-07 0.7700095,0 180 0,0,False
1745821866023,,,,,,RealtimeData,,0.7342048 -5.960464E-07 0.8031322,0 180 0,0,False
1745821866046,,,,,,RealtimeData,,0.7583513 -5.960464E-07 0.8373332,0 180 0,0,False
1745821866068,,,,,,RealtimeData,,0.7816479 -5.960464E-07 0.8713788,0 180 0,0,False
1745821866090,,,,,,RealtimeData,,0.8046499 -5.960464E-07 0.9063698,0 180 0,0,False
1745821866102,,,,,,RealtimeData,,0.8154403 -5.960464E-07 0.9233696,0 180 0,0,False
1745821866123,,,,,,RealtimeData,,0.8377581 -5.960464E-07 0.9597096,0 180 0,0,False
1745821866145,,,,,,RealtimeData,,0.8587461 -5.960464E-07 0.9960638,0 180 0,0,False
1745821866168,,,,,,RealtimeData,,0.8792188 -5.960464E-07 1.034332,0 180 0,0,False
1745821866190,,,,,,RealtimeData,,0.8967757 -5.960464E-07 1.073272,0 180 0,0,False
1745821866201,,,,,,RealtimeData,,0.904314 -5.960464E-07 1.093152,0 180 0,0,False
1745821866223,,,,,,RealtimeData,,0.9166579 -5.960464E-07 1.134903,0 180 0,0,False
1745821866245,,,,,,RealtimeData,,0.9261352 -5.960464E-07 1.177475,0 180 0,0,False
1745821866267,,,,,,RealtimeData,,0.9347841 -5.960464E-07 1.221102,0 180 0,0,False
1745821866290,,,,,,RealtimeData,,0.9425912 -5.960464E-07 1.26344,0 180 0,0,False
1745821866301,,,,,,RealtimeData,,0.9463727 -5.960464E-07 1.285242,0 180 0,0,False
1745821866323,,,,,,RealtimeData,,0.9532021 -5.960464E-07 1.329408,0 180 0,0,False
1745821866345,,,,,,RealtimeData,,0.9587228 -5.960464E-07 1.372189,0 180 0,0,False
1745821866368,,,,,,RealtimeData,,0.9632477 -5.960464E-07 1.415747,0 180 0,0,False
1745821866390,,,,,,RealtimeData,,0.967036 -5.960464E-07 1.459868,0 180 0,0,False
1745821866401,,,,,,RealtimeData,,0.9687885 -5.960464E-07 1.482358,0 180 0,0,False
1745821866423,,,,,,RealtimeData,,0.9720429 -5.960464E-07 1.52644,0 180 0,0,False
1745821866445,,,,,,RealtimeData,,0.9751788 -5.960464E-07 1.570499,0 180 0,0,False
1745821866468,,,,,,RealtimeData,,0.9782791 -5.960464E-07 1.613474,0 180 0,0,False
1745821866490,,,,,,RealtimeData,,0.9818154 -4.768372E-07 1.657052,0 180 0,0,False
1745821866501,,,,,,RealtimeData,,0.9837615 -3.576279E-07 1.678724,0 180 0,0,False
1745821866523,,,,,,RealtimeData,,0.9882081 0.2176701 1.721982,0 180 0,0,False
1745821866545,,,,,,RealtimeData,,0.9940445 0.2829813 1.764827,0 180 0,0,False
1745821866568,,,,,,RealtimeData,,0.9916129 0.2976658 1.79925,0 180 0,0,False
1745821866590,,,,,,RealtimeData,,0.9821846 0.2999988 1.820485,0 180 0,0,False
1745821866601,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866623,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866645,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866668,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866690,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866702,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866723,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866745,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866768,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866789,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866801,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866823,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866845,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866867,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866889,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866901,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866923,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866945,,,,,,RealtimeData,,0.9790282 0.2999997 1.828087,0 180 0,0,False
1745821866967,,,,,,RealtimeData,,0.993999 0.2999998 1.818477,0 180 0,0,False
1745821866989,,,,,,RealtimeData,,1.024834 0.2987472 1.795626,0 180 0,0,False
1745821867000,,,,,,RealtimeData,,1.039536 0.296332 1.78269,0 180 0,0,False
1745821867023,,,,,,RealtimeData,,1.068277 0.2876552 1.753705,0 180 0,0,False
1745821867045,,,,,,RealtimeData,,1.093196 0.2744597 1.719473,0 180 0,0,False
1745821867067,,,,,,RealtimeData,,1.114747 0.2558535 1.677347,0 180 0,0,False
1745821867089,,,,,,RealtimeData,,1.130897 0.233097 1.631213,0 180 0,0,False
